created_at,text
2021-12-02 18:55:42,RT @GwashburnGlobe: ESPN drops #Lakers-#Clippers on Friday and picks up #Suns-#Warriors. When is the last time a Lakers game was dropped?
2021-12-02 18:55:35,"Great article, very detailed. ""#Lakers trade guide: Possible deals, in-season moves Rob Pelinka can make to boost L… https://t.co/atc87eR6jA"
2021-12-02 18:53:24,RT @tfmoore: Can't lose - sign up for the #Lakers newsletter from @kylegoon and get entered to win #UCLA men's basketball tickets.
2021-12-02 18:53:05,Can't lose - sign up for the #Lakers newsletter from @kylegoon and get entered to win #UCLA men's basketball ticket… https://t.co/6UTDzrtx0I
2021-12-02 18:52:53,RT @GwashburnGlobe: ESPN drops #Lakers-#Clippers on Friday and picks up #Suns-#Warriors. When is the last time a Lakers game was dropped?
2021-12-02 18:52:00,"RT @Ben_ESPN: 🏀@ESPNNBA schedule update:

🆚ESPN has added the #Suns vs #Warriors game to its Dec. 3 slate, starting at 10P ET. This replace…"
2021-12-02 18:50:30,"RT @Ben_ESPN: 🏀@ESPNNBA schedule update:

🆚ESPN has added the #Suns vs #Warriors game to its Dec. 3 slate, starting at 10P ET. This replace…"
2021-12-02 18:48:25,"RT @LakersNation: Malik Monk feels the #Lakers are growing as a team with each game.
https://t.co/rBVEYEY3xB https://t.co/c2a4phpYVz"
2021-12-02 18:48:14,"RT @Ben_ESPN: 🏀@ESPNNBA schedule update:

🆚ESPN has added the #Suns vs #Warriors game to its Dec. 3 slate, starting at 10P ET. This replace…"
2021-12-02 18:48:13,"RT @LakersNation: Malik Monk feels the #Lakers are growing as a team with each game.
https://t.co/rBVEYEY3xB https://t.co/c2a4phpYVz"
2021-12-02 18:47:18,"LeCancelled

#Lakers #Warriors"
2021-12-02 18:46:48,RT @GwashburnGlobe: ESPN drops #Lakers-#Clippers on Friday and picks up #Suns-#Warriors. When is the last time a Lakers game was dropped?
2021-12-02 18:46:47,"RT @Ben_ESPN: 🏀@ESPNNBA schedule update:

🆚ESPN has added the #Suns vs #Warriors game to its Dec. 3 slate, starting at 10P ET. This replace…"
2021-12-02 18:45:54,"RT @Ben_ESPN: 🏀@ESPNNBA schedule update:

🆚ESPN has added the #Suns vs #Warriors game to its Dec. 3 slate, starting at 10P ET. This replace…"
2021-12-02 18:44:01,RT @GwashburnGlobe: ESPN drops #Lakers-#Clippers on Friday and picks up #Suns-#Warriors. When is the last time a Lakers game was dropped?
2021-12-02 18:42:46,"RT @Ben_ESPN: 🏀@ESPNNBA schedule update:

🆚ESPN has added the #Suns vs #Warriors game to its Dec. 3 slate, starting at 10P ET. This replace…"
2021-12-02 18:42:12,"RT @Ben_ESPN: 🏀@ESPNNBA schedule update:

🆚ESPN has added the #Suns vs #Warriors game to its Dec. 3 slate, starting at 10P ET. This replace…"
2021-12-02 18:42:11,"RT @Ben_ESPN: 🏀@ESPNNBA schedule update:

🆚ESPN has added the #Suns vs #Warriors game to its Dec. 3 slate, starting at 10P ET. This replace…"
2021-12-02 18:41:54,"RT @SpectrumSN: .@RealAClifton, @geeter3 &amp; @Mike_Bresnahan discuss the #Lakers back-to-back wins and share their optimism as the team prepa…"
2021-12-02 18:41:35,"RT @Ben_ESPN: 🏀@ESPNNBA schedule update:

🆚ESPN has added the #Suns vs #Warriors game to its Dec. 3 slate, starting at 10P ET. This replace…"
2021-12-02 18:39:42,"RT @Ben_ESPN: 🏀@ESPNNBA schedule update:

🆚ESPN has added the #Suns vs #Warriors game to its Dec. 3 slate, starting at 10P ET. This replace…"
2021-12-02 18:37:09,RT @GwashburnGlobe: ESPN drops #Lakers-#Clippers on Friday and picks up #Suns-#Warriors. When is the last time a Lakers game was dropped?
2021-12-02 18:35:00,RT @NikkiKaySN1: Russell Westbrook is back home in Pauley as tonight’s honorary captain @UCLAMBB #Lakers #Bruins https://t.co/ba04ZUS68R
2021-12-02 18:34:05,"RT @SpectrumSN: .@RealAClifton, @geeter3 &amp; @Mike_Bresnahan discuss the #Lakers back-to-back wins and share their optimism as the team prepa…"
2021-12-02 18:33:53,"RT @SpectrumSN: .@RealAClifton, @geeter3 &amp; @Mike_Bresnahan discuss the #Lakers back-to-back wins and share their optimism as the team prepa…"
2021-12-02 18:31:59,"RT @Ben_ESPN: 🏀@ESPNNBA schedule update:

🆚ESPN has added the #Suns vs #Warriors game to its Dec. 3 slate, starting at 10P ET. This replace…"
2021-12-02 18:31:47,".@RealAClifton, @geeter3 &amp; @Mike_Bresnahan discuss the #Lakers back-to-back wins and share their optimism as the te… https://t.co/DQCenoTF7r"
2021-12-02 18:31:21,"RT @Ben_ESPN: 🏀@ESPNNBA schedule update:

🆚ESPN has added the #Suns vs #Warriors game to its Dec. 3 slate, starting at 10P ET. This replace…"
2021-12-02 18:30:18,Selling two tickets #Nets at #Mavs $35 and two to #Lakers at #Mavs $140. PayPal G&amp;S.
2021-12-02 18:27:44,"RT @Ben_ESPN: 🏀@ESPNNBA schedule update:

🆚ESPN has added the #Suns vs #Warriors game to its Dec. 3 slate, starting at 10P ET. This replace…"
2021-12-02 18:27:03,ESPN drops #Lakers-#Clippers on Friday and picks up #Suns-#Warriors. When is the last time a Lakers game was dropped?
2021-12-02 18:26:29,"RT @Ben_ESPN: 🏀@ESPNNBA schedule update:

🆚ESPN has added the #Suns vs #Warriors game to its Dec. 3 slate, starting at 10P ET. This replace…"
2021-12-02 18:25:13,"RT @Ben_ESPN: 🏀@ESPNNBA schedule update:

🆚ESPN has added the #Suns vs #Warriors game to its Dec. 3 slate, starting at 10P ET. This replace…"
2021-12-02 18:21:42,"RT @Ben_ESPN: 🏀@ESPNNBA schedule update:

🆚ESPN has added the #Suns vs #Warriors game to its Dec. 3 slate, starting at 10P ET. This replace…"
2021-12-02 18:19:25,"RT @Ben_ESPN: 🏀@ESPNNBA schedule update:

🆚ESPN has added the #Suns vs #Warriors game to its Dec. 3 slate, starting at 10P ET. This replace…"
2021-12-02 18:18:11,"RT @Ben_ESPN: 🏀@ESPNNBA schedule update:

🆚ESPN has added the #Suns vs #Warriors game to its Dec. 3 slate, starting at 10P ET. This replace…"
2021-12-02 18:16:35,"""[Soriano] Lou Williams is currently #25 in ESPN's real plus minus stat. Last season …""

https://t.co/TKu5PF6jaV

[… https://t.co/Ag7HUfjIog"
2021-12-02 18:16:25,"RT @Ben_ESPN: 🏀@ESPNNBA schedule update:

🆚ESPN has added the #Suns vs #Warriors game to its Dec. 3 slate, starting at 10P ET. This replace…"
2021-12-02 18:16:23,"RT @Ben_ESPN: 🏀@ESPNNBA schedule update:

🆚ESPN has added the #Suns vs #Warriors game to its Dec. 3 slate, starting at 10P ET. This replace…"
2021-12-02 18:16:20,"RT @Ben_ESPN: 🏀@ESPNNBA schedule update:

🆚ESPN has added the #Suns vs #Warriors game to its Dec. 3 slate, starting at 10P ET. This replace…"
2021-12-02 18:15:53,"""[Trudell] LAL have 10 wins despite being favored in only 3 of 20 games by ESPN’s BPI. …""

https://t.co/E9bjSQl1O0… https://t.co/lkHHFzZ81v"
2021-12-02 18:14:33,"RT @Ben_ESPN: 🏀@ESPNNBA schedule update:

🆚ESPN has added the #Suns vs #Warriors game to its Dec. 3 slate, starting at 10P ET. This replace…"
2021-12-02 18:14:07,"@RealSkipBayless Talk about something else. All you guys talk about is #Lakers, #LeBron, and them sorry #Cowboys Give us a break!!!"
2021-12-02 18:13:45,"🏀@ESPNNBA schedule update:

🆚ESPN has added the #Suns vs #Warriors game to its Dec. 3 slate, starting at 10P ET. Th… https://t.co/BttlpXYOkT"
2021-12-02 18:12:06,#Lakers coach Frank Vogel drops massive hint at change in his coaching style - https://t.co/3pPVEXLgIP
2021-12-02 18:11:31,"RT @LakersNation: Malik Monk feels the #Lakers are growing as a team with each game.
https://t.co/rBVEYEY3xB https://t.co/c2a4phpYVz"
2021-12-02 18:11:05,#Lakers Could Land Buddy Hield And Harrison Barnes In Blockbuster 3-Team Trade Involving Ben Simmons And Russell We… https://t.co/vWpxz40gXd
2021-12-02 18:10:25,"RT @LakersNation: Malik Monk feels the #Lakers are growing as a team with each game.
https://t.co/rBVEYEY3xB https://t.co/c2a4phpYVz"
2021-12-02 18:06:56,Look what I found on @eBay! https://t.co/KRjIGei7BQ via @eBay #jordan #dunklow #dunk #lebron #kobe #golf #lakers #canelo #nike
2021-12-02 18:06:09,Look what I found on @eBay! https://t.co/mQwHAR7q9s via @eBay #NINTENDO #pokemon #BrilliantDiamond #ultramoon… https://t.co/ispq5X15Rs
2021-12-02 18:04:30,"Tuesday:
#Grizzlies beat #Raptors 98-91
#Nets beat #Knicks 112-110
#Lakers beat #NBAKings #Kings 117-92… https://t.co/NNK4VVShQ6"
2021-12-02 18:04:30,"Sunday:
#Warriors beat #Clippers 105-90
#Bucks beat #Pacers 118-100
#Grizzlies beat #NBAKings #Kings 128-101… https://t.co/XN5IK35hDE"
2021-12-02 17:56:31,"“Remember not only to say the right thing in the right place, but far more difficult still, to leave unsaid the wro… https://t.co/mXSYkDr8oE"
2021-12-02 17:55:49,"RT @JDreherLN: Not that I endorse it, but I see why his friends gave him the nickname. He has a whole Birkin #Lakers"
2021-12-02 17:53:17,"Not that I endorse it, but I see why his friends gave him the nickname. He has a whole Birkin #Lakers https://t.co/RAA189nkop"
2021-12-02 17:51:32,"I remember his (brief) stint with the #Lakers . Man, not too often that they let gems get away https://t.co/KyciyTHvHh"
2021-12-02 17:50:07,"*NBA Rankings: 
Phoenix takes the top spot from Warriors 
Lakers showing signs of life 
Cavaliers jump into top 10… https://t.co/UkFfSs5ULA"
2021-12-02 17:47:17,RT @courtside_moms: Where all the Lakers fans at? Welcome @SShirleyval mother of Talen Horton-Tucker aka THT! https://t.co/L0zroaQ3RF #lake…
2021-12-02 17:40:16,"With permission from @BoredApeYC 
@boredapepremium Sport Series is out

Available at 1.5eth. Grab it while it last!… https://t.co/X13Am1uEyb"
2021-12-02 17:39:47,"RT @LakersNation: Malik Monk feels the #Lakers are growing as a team with each game.
https://t.co/rBVEYEY3xB https://t.co/c2a4phpYVz"
2021-12-02 17:37:50,"RT @JamesWorthy42: Thx to @Ballislife for putting this together 
 
@RooshWilliams @Zaknoble 
#lakers #showtime #nba #lakeshow #lakersnation…"
2021-12-02 17:34:52,"Quietly? To the deaf, maybe?

Westbrook on his way to Ring #1 in LA

#Lakers #Westbrook https://t.co/MkfgF7cNgb"
2021-12-02 17:32:26,"RT @LakersNation: Malik Monk feels the #Lakers are growing as a team with each game.
https://t.co/rBVEYEY3xB https://t.co/c2a4phpYVz"
2021-12-02 17:11:46,"RT @astronos_io: 🚨 Any @kobebryant fans in the house?! 🚨

The $ASTRO team is giving away this 🔥 #Kobe Legacy #NFT to one lucky person today…"
2021-12-02 17:02:14,"RT @LakersNation: Malik Monk feels the #Lakers are growing as a team with each game.
https://t.co/rBVEYEY3xB https://t.co/c2a4phpYVz"
2021-12-02 16:59:53,We can beat the Clippers tomorrow if we build on the 2nd half from Tuesday game. We can’t let PG beat us on his own. #Lakers
2021-12-02 16:56:25,"RT @LakersNation: Malik Monk feels the #Lakers are growing as a team with each game.
https://t.co/rBVEYEY3xB https://t.co/c2a4phpYVz"
2021-12-02 16:51:47,"LeBron James and the Lakers got nothin on Michael Jordan and the 90’s Bulls. 

#michaeljordan #lebronjames #lebron… https://t.co/pcF8uZw372"
2021-12-02 16:46:22,"RT @LakersNation: Malik Monk feels the #Lakers are growing as a team with each game.
https://t.co/rBVEYEY3xB https://t.co/c2a4phpYVz"
2021-12-02 16:46:16,"My take on why the #Lakers are under-producing (Besides THT, Nunn, and LBJ injuries)

NBA coaching is hard. Vogel i… https://t.co/PdKpoz15hA"
2021-12-02 16:34:40,new Episode of the #EmbraceTheTunUp podcast available now #michiganfootball #grammy #newmusic #thanksgiving #nfl… https://t.co/jmrhcdKR7r
2021-12-02 16:20:00,"LeBron James Could Miss Several #Lakers Games After Being Sidelined by COVID-19 Protocols

https://t.co/dSYh2Fxit9 https://t.co/1tBbKfJQBy"
2021-12-02 16:13:54,"RT @LakersNation: Malik Monk feels the #Lakers are growing as a team with each game.
https://t.co/rBVEYEY3xB https://t.co/c2a4phpYVz"
2021-12-02 16:11:45,"Hi Lakers fan in LA!
I cannot make it happen this time at 3rd Dec. for this top game.
So I will DONATE my ticket in… https://t.co/dFZKDyT8R7"
2021-12-02 16:07:32,RT @NikkiKaySN1: Russell Westbrook is back home in Pauley as tonight’s honorary captain @UCLAMBB #Lakers #Bruins https://t.co/ba04ZUS68R
2021-12-02 16:04:48,"I just love how Westbrook has played much better than Lillard, Harden, Lowry, and other “stars” who were held to be… https://t.co/4qU2Ox5I2q"
2021-12-02 16:02:53,"RT @BomberBreaks: Holy Kaboooom! 🤯🤯
LeBron James 1/1 Super Stars Gold Vinyl Die-Cut Insert pulled from our @paniniamerica Contenders Optic…"
2021-12-02 15:51:16,"RT @OswegoMBball: We would like to give a special shout-out to former Laker point guard @LiamSanborn2 for achieving his 1,000th point! Liam…"
2021-12-02 15:50:30,RT @LakersNation: Frank Vogel was understandably disappointed to find out the #Lakers will again be without LeBron James for significant ti…
2021-12-02 15:50:29,"Balling Status - Logo Black Backpack.

20% Off! Until End Of This Year

10% More Off! Subscribe our email newslette… https://t.co/okJVeFCOEr"
2021-12-02 15:39:45,"RT @JamesWorthy42: Great conversation w @Zaknoble &amp; @RooshWilliams. Thx for having me on your podcast. 

@Ballislife #lakers #Showtime #Lak…"
2021-12-02 15:36:05,Anthony Davis sees a silver lining In LeBron James' latest absence that will greatly benefit the #Lakers… https://t.co/UsafPZFfmk
2021-12-02 15:33:17,"RT @Mr_adventurerr: @MarshallHayner @protonxpr Beautiful future with @protonxpr 
#Xpr #Proton #moon #nature 
Photo by @Mr_adventurerr 
#mou…"
2021-12-02 15:31:46,"RT @Mr_adventurerr: @MarshallHayner @protonxpr Beautiful future with @protonxpr 
#Xpr #Proton #moon #nature 
Photo by @Mr_adventurerr 
#mou…"
2021-12-02 15:19:08,RT @DrRobertKlapper: #Lakers. Thankful for all the Years #Kobe https://t.co/Y2b61bdrJ3
2021-12-02 15:18:31,#Lakers. Forget the Ring this Year Jack… Let’s Just Beat the Clippers! https://t.co/wCr3Bs4Jn7
2021-12-02 15:18:22,"RT @SpectrumSN: .@AhmadMonk (22 PTS, 6 3PM) on his offensive spark with the #Lakers. https://t.co/obm6MLC3je"
2021-12-02 15:16:21,"RT @JamesWorthy42: Great conversation w @Zaknoble &amp; @RooshWilliams. Thx for having me on your podcast. 

@Ballislife #lakers #Showtime #Lak…"
2021-12-02 15:09:30,"RT @LakersNation: Malik Monk feels the #Lakers are growing as a team with each game.
https://t.co/rBVEYEY3xB https://t.co/c2a4phpYVz"
2021-12-02 14:54:49,"RT @SpectrumSN: .@AhmadMonk (22 PTS, 6 3PM) on his offensive spark with the #Lakers. https://t.co/obm6MLC3je"
2021-12-02 14:53:08,@McTow_Erik @KingJames Crybaby Lebron James had two fans kicked out of the arena. Hey LeBron James wow really? You… https://t.co/xsFdBiaoRy
2021-12-02 14:53:06,"RT @LakersNation: Frank Vogel revealed he issued a challenge to the #Lakers to get 30 assists a game as a team.
https://t.co/tof3RumVf6 htt…"
2021-12-02 14:52:14,RT @SpectrumSN: The #Lakers outscore the Kings 67-33 in the second half to secure the win. https://t.co/LOTT37947j
2021-12-02 14:51:52,"Crybaby Lebron James had two fans kicked out of the arena. Hey LeBron James wow really? You soft, bro!
#NBA
#Lakers… https://t.co/RIPi7LQUBQ"
2021-12-02 14:51:52,"RT @LakersNation: Frank Vogel revealed he issued a challenge to the #Lakers to get 30 assists a game as a team.
https://t.co/tof3RumVf6 htt…"
2021-12-02 14:51:40,RT @LakersNation: Frank Vogel was understandably disappointed to find out the #Lakers will again be without LeBron James for significant ti…
2021-12-02 14:47:53,"RT @JamesWorthy42: Thx to @Ballislife for putting this together 
 
@RooshWilliams @Zaknoble 
#lakers #showtime #nba #lakeshow #lakersnation…"
2021-12-02 14:43:31,"Crybaby Lebron James had two fans kicked out of the arena. Hey @KingJames wow really? You soft, bro!
#NBA
#Lakers… https://t.co/TMtK8Fm4AU"
2021-12-02 14:38:53,"RT @Ljs_sportscards: Kobe in gold ✨🤩

#kobe #kobebryant #losangeles #losangeleslakers #lakers #lakersnation #nba #nbabasketball #basketball…"
2021-12-02 14:38:41,"RT @LakersNation: Malik Monk feels the #Lakers are growing as a team with each game.
https://t.co/rBVEYEY3xB https://t.co/c2a4phpYVz"
2021-12-02 14:36:10,The #Lakers starters have one foot out the door for retirement while Alex #Caruso is going lights out with the… https://t.co/mkPF2LDOTh
2021-12-02 14:32:24,"RT @JamesWorthy42: Thx to @Ballislife for putting this together 
 
@RooshWilliams @Zaknoble 
#lakers #showtime #nba #lakeshow #lakersnation…"
2021-12-02 14:28:08,"RT @LakersNation: Malik Monk feels the #Lakers are growing as a team with each game.
https://t.co/rBVEYEY3xB https://t.co/c2a4phpYVz"
2021-12-02 14:24:13,"RT @JamesWorthy42: Thx to @Ballislife for putting this together 
 
@RooshWilliams @Zaknoble 
#lakers #showtime #nba #lakeshow #lakersnation…"
2021-12-02 14:19:59,"RT @astronos_io: 🚨 Any @kobebryant fans in the house?! 🚨

The $ASTRO team is giving away this 🔥 #Kobe Legacy #NFT to one lucky person today…"
2021-12-02 14:16:02,"RT @JamesWorthy42: Thx to @Ballislife for putting this together 
 
@RooshWilliams @Zaknoble 
#lakers #showtime #nba #lakeshow #lakersnation…"
2021-12-02 14:13:42,RT @LakersNation: Frank Vogel was understandably disappointed to find out the #Lakers will again be without LeBron James for significant ti…
2021-12-02 14:01:00,Thoughts on this? https://t.co/rFKMivptC8 #lakers #tampa #covid19
2021-12-02 13:59:40,Nick Wright: “AD is far better than Russ at this point” - #lakers #nba https://t.co/jTEh6fYk4V
2021-12-02 13:58:40,"RT @JamesWorthy42: Great conversation w @Zaknoble &amp; @RooshWilliams. Thx for having me on your podcast. 

@Ballislife #lakers #Showtime #Lak…"
2021-12-02 13:58:15,"RT @Mr_adventurerr: @MarshallHayner @protonxpr Beautiful future with @protonxpr 
#Xpr #Proton #moon #nature 
Photo by @Mr_adventurerr 
#mou…"
2021-12-02 13:52:20,"@astronos_io @CryptoCalio @kobebryant Feeling Lucky 🍀 

#Lakers 

@KennethBosak 
@PieceOfThePy 
@eniranjan7 
@PrabirDas01 
@Triskellx"
2021-12-02 13:50:07,"RT @astronos_io: 🚨 Any @kobebryant fans in the house?! 🚨

The $ASTRO team is giving away this 🔥 #Kobe Legacy #NFT to one lucky person today…"
2021-12-02 13:44:34,"RT @LakersNation: Malik Monk feels the #Lakers are growing as a team with each game.
https://t.co/rBVEYEY3xB https://t.co/c2a4phpYVz"
2021-12-02 13:42:35,"RT @JamesWorthy42: Thx to @Ballislife for putting this together 
 
@RooshWilliams @Zaknoble 
#lakers #showtime #nba #lakeshow #lakersnation…"
2021-12-02 13:25:14,"RT @Mr_adventurerr: @MarshallHayner @protonxpr Beautiful future with @protonxpr 
#Xpr #Proton #moon #nature 
Photo by @Mr_adventurerr 
#mou…"
2021-12-02 13:10:01,"Feeling sporty today. How about some healthy competition? 🏀🏀🏀
Have you tried our #hashtagtracker yet? 🧺… https://t.co/jYOtTTm4cm"
2021-12-02 13:07:28,"RT @Mr_adventurerr: @MarshallHayner @protonxpr Beautiful future with @protonxpr 
#Xpr #Proton #moon #nature 
Photo by @Mr_adventurerr 
#mou…"
2021-12-02 13:01:40,#MjFlo #DwightHoward Out On All #Streaming Platforms 🔥 #CashFloTv #Sixers #Lakers #AppleMusic #Spotify #AmazonMusic… https://t.co/YqcF0apolV
2021-12-02 12:45:39,"Lebron James tested positive for the #COVID19  

Los Angeles #Lakers star has entered the N.B.A.’s coronavirus heal… https://t.co/n18fdaLAtb"
2021-12-02 12:38:52,"RT @JamesWorthy42: Thx to @Ballislife for putting this together 
 
@RooshWilliams @Zaknoble 
#lakers #showtime #nba #lakeshow #lakersnation…"
2021-12-02 12:38:47,"@RealSkipBayless Rudy Gobert had it, and Donovan.  How can just one #Lakers have covid?"
2021-12-02 12:28:32,"RT @astronos_io: 🚨 Any @kobebryant fans in the house?! 🚨

The $ASTRO team is giving away this 🔥 #Kobe Legacy #NFT to one lucky person today…"
2021-12-02 12:16:10,"RT @JamesWorthy42: Thx to @Ballislife for putting this together 
 
@RooshWilliams @Zaknoble 
#lakers #showtime #nba #lakeshow #lakersnation…"
2021-12-02 12:11:48,Look what I found on @eBay! https://t.co/f12TmtWMNP via @eBay #lakers #nba #LakeShow
2021-12-02 12:01:07,"@MarshallHayner @protonxpr Beautiful future with @protonxpr 
#Xpr #Proton #moon #nature 
Photo by @Mr_adventurerr… https://t.co/Fzc71SYr7J"
2021-12-02 11:38:40,"RT @astronos_io: 🚨 Any @kobebryant fans in the house?! 🚨

The $ASTRO team is giving away this 🔥 #Kobe Legacy #NFT to one lucky person today…"
2021-12-02 11:37:49,"RT @Ljs_sportscards: Kobe in gold ✨🤩

#kobe #kobebryant #losangeles #losangeleslakers #lakers #lakersnation #nba #nbabasketball #basketball…"
2021-12-02 11:07:02,"RT @LakersNation: Malik Monk feels the #Lakers are growing as a team with each game.
https://t.co/rBVEYEY3xB https://t.co/c2a4phpYVz"
2021-12-02 10:55:09,"RT @LakersNation: Malik Monk feels the #Lakers are growing as a team with each game.
https://t.co/rBVEYEY3xB https://t.co/c2a4phpYVz"
2021-12-02 10:52:02,"RT @JamesWorthy42: Thx to @Ballislife for putting this together 
 
@RooshWilliams @Zaknoble 
#lakers #showtime #nba #lakeshow #lakersnation…"
2021-12-02 10:47:09,"RT @LakersNation: Malik Monk feels the #Lakers are growing as a team with each game.
https://t.co/rBVEYEY3xB https://t.co/c2a4phpYVz"
2021-12-02 10:33:27,RT @gregsestero: Chatting with NBA legend @paugasol at Skybar in L.A March 2004. He told me the toughest players to guard—besides me—were @…
2021-12-02 10:30:42,"👉  👈
Los Angeles Lakers Unsigned Gold Spalding 2020 NBA Finals Champions Official Basketball @topfanscorner 
#Los… https://t.co/PFZIcsa36B"
2021-12-02 10:12:17,"RT @PaulNakamura7: They call me ""done"" !lurk !backseat https://t.co/xNR614pojf  #ps #game #playstation #videogames #games #xbox 
#gamergirl…"
2021-12-02 10:03:02,"RT @LakersNation: Malik Monk feels the #Lakers are growing as a team with each game.
https://t.co/rBVEYEY3xB https://t.co/c2a4phpYVz"
2021-12-02 9:49:14,RT @LakersNation: Frank Vogel was understandably disappointed to find out the #Lakers will again be without LeBron James for significant ti…
2021-12-02 9:43:21,"RT @LakersNation: Malik Monk feels the #Lakers are growing as a team with each game.
https://t.co/rBVEYEY3xB https://t.co/c2a4phpYVz"
2021-12-02 9:28:01,One last farewell to the legend.. ❤️‍🩹🙏🏽 #Kobe #KobeBryant #Lakers #Legend #NBA #NBAComic https://t.co/i8ZSSHwto6
2021-12-02 9:18:05,"RT @astronos_io: 🚨 Any @kobebryant fans in the house?! 🚨

The $ASTRO team is giving away this 🔥 #Kobe Legacy #NFT to one lucky person today…"
2021-12-02 9:15:12,"RT @astronos_io: 🚨 Any @kobebryant fans in the house?! 🚨

The $ASTRO team is giving away this 🔥 #Kobe Legacy #NFT to one lucky person today…"
2021-12-02 9:12:08,"They call me ""done"" !lurk !backseat https://t.co/xNR614pojf  #ps #game #playstation #videogames #games #xbox… https://t.co/vqZVUhcUVx"
2021-12-02 8:39:59,"RT @LakersNation: Malik Monk feels the #Lakers are growing as a team with each game.
https://t.co/rBVEYEY3xB https://t.co/c2a4phpYVz"
2021-12-02 8:25:32,"BOOK OF THE DAY: With the #Lakers off to a mediocre &amp; controversial start this season, here’s a 2004 blast from the… https://t.co/SdfVuNX8Nl"
2021-12-02 8:23:38,"RT @JamesWorthy42: Thx to @Ballislife for putting this together 
 
@RooshWilliams @Zaknoble 
#lakers #showtime #nba #lakeshow #lakersnation…"
2021-12-02 8:20:04,"RT @Top5iveco: TOP5 KOBE TRUCKER HAT 

(OS) $50

🌟🌟🌟🌟🌟
 
#streetwear #kobebryant #lakers #buckhead #atlanta #gwinnett @ Atlanta, Georgia ht…"
2021-12-02 8:19:51,"""Farmar out for a month - hamstring tear""

https://t.co/LvggAMYzEx

[via r/lakers Dec 02, 2013 #Lakers]"
2021-12-02 8:18:32,"TOP5 KOBE TRUCKER HAT 

(OS) $50

🌟🌟🌟🌟🌟
 
#streetwear #kobebryant #lakers #buckhead #atlanta #gwinnett @ Atlanta, G… https://t.co/67qQHzVuW1"
2021-12-02 8:12:17,"Lamar Odom's 2005-06 Shot Chart:

Volume: HIGH | P_84 (percentile)
Shot Skill: AVERAGE | P_59
Efficiency: GOOD | P_… https://t.co/8sqWPrz8sN"
2021-12-02 8:00:48,"RT @Shahabs: The CRO takeover. 
#VVS 
#Cronos 
#LoadedLionsNFT 
#Lakers 
#FFTB"
2021-12-02 7:59:00,"RT @JamesWorthy42: Thx to @Ballislife for putting this together 
 
@RooshWilliams @Zaknoble 
#lakers #showtime #nba #lakeshow #lakersnation…"
2021-12-02 7:58:22,"RT @DMAC_LA: Russell Westbrook haters have been real quiet lately. 23,6,5, 4 TO and sparked the team in the 3Q. Also, Russ was sitting the…"
2021-12-02 7:55:58,"RT @JamesWorthy42: Thx to @Ballislife for putting this together 
 
@RooshWilliams @Zaknoble 
#lakers #showtime #nba #lakeshow #lakersnation…"
2021-12-02 7:55:00,"RT @LakersNation: Malik Monk feels the #Lakers are growing as a team with each game.
https://t.co/rBVEYEY3xB https://t.co/c2a4phpYVz"
2021-12-02 7:53:37,"The CRO takeover. 
#VVS 
#Cronos 
#LoadedLionsNFT 
#Lakers 
#FFTB https://t.co/YKXX5WwrBl"
2021-12-02 7:52:42,"RT @astronos_io: 🚨 Any @kobebryant fans in the house?! 🚨

The $ASTRO team is giving away this 🔥 #Kobe Legacy #NFT to one lucky person today…"
2021-12-02 7:51:30,RT @LA_Lakers_NBA: RT @mcten: New blog post: Jamison to undergo MRI on sprained R wrist http://t.co/tCPY8vEf1U #Lakers
2021-12-02 7:39:02,"RT @LakersNation: Malik Monk feels the #Lakers are growing as a team with each game.
https://t.co/rBVEYEY3xB https://t.co/c2a4phpYVz"
2021-12-02 7:23:40,"RT @LakersNation: Malik Monk feels the #Lakers are growing as a team with each game.
https://t.co/rBVEYEY3xB https://t.co/c2a4phpYVz"
2021-12-02 7:14:44,"RT @JamesWorthy42: Thx to @Ballislife for putting this together 
 
@RooshWilliams @Zaknoble 
#lakers #showtime #nba #lakeshow #lakersnation…"
2021-12-02 7:11:54,"RT @LakersNation: Frank Vogel revealed he issued a challenge to the #Lakers to get 30 assists a game as a team.
https://t.co/tof3RumVf6 htt…"
2021-12-02 6:52:50,"I hope to see @DeAndre dominate on defense against the C's and Clips. Block those shots, grab rebounds, defend bett… https://t.co/3r2ZkR6R7K"
2021-12-02 6:51:02,"#Clippers at #Lakers #NBA December 3, 2021 https://t.co/ny3ykoe2j5"
2021-12-02 6:43:57,"RT @JamesWorthy42: Thx to @Ballislife for putting this together 
 
@RooshWilliams @Zaknoble 
#lakers #showtime #nba #lakeshow #lakersnation…"
2021-12-02 6:37:07,"RT @JamesWorthy42: Thx to @Ballislife for putting this together 
 
@RooshWilliams @Zaknoble 
#lakers #showtime #nba #lakeshow #lakersnation…"
2021-12-02 6:30:35,"Still an obvious ""letdown"" game or a ""look-ahead-game"" with the #Lakers to me. They'll play much better on Friday.… https://t.co/3CdJZAylhl"
2021-12-02 6:26:07,"BTW ... Should Brandon B. Jr., get some meaningful minutes against the #Lakers? What the hell is wrong with MM, Sr.… https://t.co/FnoEq04qNe"
2021-12-02 6:21:05,"RT @JamesWorthy42: Thx to @Ballislife for putting this together 
 
@RooshWilliams @Zaknoble 
#lakers #showtime #nba #lakeshow #lakersnation…"
